User ID;Product ID;Product Name;Brand;Category;Price;Rating/5;Color;Size
54;408;Sweater;H&M;Men's Fashion;62;2,9842;White;L
28;409;Shoes;Nike;Kids' Fashion;26;2,0109;Red;S
48;410;Jeans;H&M;Kids' Fashion;64;4,7231;Green;XL
35;411;Sweater;Nike;Men's Fashion;67;3,2636;Red;M
66;412;Shoes;Nike;Kids' Fashion;63;3,4024;Black;XL
18;413;Jeans;Zara;Women's Fashion;21;4,8493;Green;XL
13;414;Dress;Zara;Kids' Fashion;63;2,1751;Black;XL
22;415;Jeans;H&M;Kids' Fashion;41;2,7288;Yellow;L
30;416;Sweater;H&M;Women's Fashion;92;3,2515;Blue;S
58;417;Shoes;H&M;Women's Fashion;88;2,8468;Red;S
82;418;Jeans;Zara;Men's Fashion;34;4,986;Blue;S
44;419;T-shirt;H&M;Kids' Fashion;72;3,3025;Yellow;L
79;420;Jeans;Adidas;Men's Fashion;81;4,7204;White;M
18;421;T-shirt;Nike;Kids' Fashion;89;1,6541;White;M
79;422;Dress;Nike;Kids' Fashion;20;2,1155;Blue;S
56;423;Jeans;Adidas;Men's Fashion;83;4,5024;Black;M
52;424;Shoes;Adidas;Women's Fashion;45;3,0555;Yellow;M
100;425;Jeans;Nike;Men's Fashion;96;3,812;Blue;XL
11;426;Jeans;Zara;Men's Fashion;48;4,6447;Black;L
8;427;T-shirt;Zara;Kids' Fashion;15;4,7179;Yellow;XL
80;428;T-shirt;Gucci;Kids' Fashion;34;1,904;Green;M
57;429;Shoes;Gucci;Women's Fashion;94;3,8289;Black;XL
72;430;T-shirt;Nike;Kids' Fashion;92;2,7719;Black;S
46;431;Jeans;H&M;Kids' Fashion;18;2,6213;Green;S
7;432;Jeans;H&M;Kids' Fashion;55;2,2386;Blue;L
10;433;Jeans;H&M;Men's Fashion;59;3,8784;Yellow;M
44;434;T-shirt;Zara;Kids' Fashion;22;1,7056;Yellow;M
46;435;T-shirt;Adidas;Men's Fashion;47;2,7227;Blue;XL
27;436;T-shirt;Zara;Kids' Fashion;99;2,8226;Black;XL
9;437;Shoes;Gucci;Men's Fashion;96;3,1297;Green;XL
89;438;T-shirt;Adidas;Kids' Fashion;86;4,6859;Yellow;XL
71;439;Jeans;Zara;Men's Fashion;20;2,574;White;XL
49;440;Dress;Zara;Women's Fashion;83;4,7203;White;L
47;441;Sweater;Adidas;Men's Fashion;50;1,8416;Black;XL
88;442;T-shirt;H&M;Men's Fashion;74;3,9077;Red;S
37;443;Sweater;Gucci;Men's Fashion;11;3,0212;White;L
84;444;Dress;Nike;Men's Fashion;31;1,5645;White;XL
38;445;Sweater;H&M;Kids' Fashion;74;4,1991;Yellow;L
18;446;Shoes;Adidas;Kids' Fashion;91;1,1298;Black;L
84;447;Shoes;H&M;Kids' Fashion;27;4,7304;Yellow;XL
75;448;Shoes;Gucci;Kids' Fashion;53;2,1448;Green;M
5;449;Shoes;H&M;Men's Fashion;82;4,547;Black;XL
92;450;Shoes;Nike;Kids' Fashion;59;4,3262;Black;XL
42;451;T-shirt;Adidas;Kids' Fashion;69;2,9781;Green;XL
43;452;Jeans;H&M;Kids' Fashion;11;3,7025;Green;XL
30;453;Shoes;Nike;Men's Fashion;34;2,5738;Red;S
50;454;Shoes;Zara;Kids' Fashion;47;3,6658;White;L
58;455;T-shirt;Gucci;Women's Fashion;51;1,2909;Blue;M
93;456;Shoes;Gucci;Men's Fashion;14;4,4354;Blue;M
70;457;Jeans;Gucci;Women's Fashion;36;1,5959;Green;M
20;458;T-shirt;Gucci;Kids' Fashion;18;1,1844;Black;L
52;459;Dress;Adidas;Kids' Fashion;10;2,3427;Black;S
39;460;Jeans;H&M;Kids' Fashion;94;2,5822;Black;L
43;461;Shoes;Zara;Kids' Fashion;93;1,0301;Red;M
65;462;Dress;Zara;Women's Fashion;34;2,0298;Yellow;M
24;463;Dress;Adidas;Men's Fashion;25;3,1823;Blue;M
53;464;Shoes;Zara;Men's Fashion;74;1,3621;Green;L
1;465;T-shirt;Gucci;Women's Fashion;17;1,2023;White;M
30;466;Sweater;H&M;Men's Fashion;37;1,0644;Black;L
13;467;Jeans;Adidas;Women's Fashion;69;1,7953;Red;L
40;468;Dress;Zara;Women's Fashion;38;1,3147;White;S
83;469;Dress;Nike;Women's Fashion;95;4,9063;Yellow;XL
76;470;T-shirt;Adidas;Kids' Fashion;34;4,6383;Blue;S
38;471;T-shirt;Nike;Women's Fashion;96;2,3192;Black;M
11;472;Jeans;Adidas;Women's Fashion;67;3,4829;Green;L
98;473;Dress;Nike;Women's Fashion;51;1,6885;Red;S
79;474;Dress;H&M;Kids' Fashion;68;1,3706;Yellow;L
73;475;Sweater;H&M;Men's Fashion;69;4,0741;Yellow;S
14;476;Shoes;H&M;Women's Fashion;70;4,0773;White;XL
100;477;Sweater;Nike;Men's Fashion;30;1,5592;Black;S
77;478;T-shirt;H&M;Women's Fashion;12;1,343;Green;L
1;479;Sweater;Nike;Men's Fashion;51;1,1975;Green;XL
9;480;Dress;Nike;Men's Fashion;70;1,7927;Blue;XL
52;481;Jeans;Zara;Women's Fashion;24;1,6716;Blue;XL
85;482;Dress;Gucci;Women's Fashion;97;3,5782;Yellow;M
86;483;T-shirt;Zara;Women's Fashion;75;2,6513;Black;XL
92;484;Sweater;Gucci;Men's Fashion;47;2,1247;Red;XL
54;485;Dress;H&M;Women's Fashion;70;2,6381;Black;S
69;486;Jeans;Adidas;Women's Fashion;69;1,2027;Yellow;L
21;487;T-shirt;Adidas;Women's Fashion;62;3,6989;Blue;XL
30;488;Sweater;H&M;Men's Fashion;81;1,195;Yellow;XL
45;489;Dress;Adidas;Men's Fashion;37;3,5606;Black;M
12;490;T-shirt;Nike;Men's Fashion;41;1,9797;Green;L
55;491;Dress;Zara;Kids' Fashion;42;3,1221;Black;M
30;492;Sweater;Zara;Kids' Fashion;69;1,3781;Blue;M
57;493;Shoes;H&M;Kids' Fashion;88;3,1262;White;XL
54;494;Sweater;Zara;Kids' Fashion;82;4,6809;Green;M
14;495;Jeans;Nike;Women's Fashion;78;1,1296;Blue;S
92;496;T-shirt;Adidas;Kids' Fashion;59;1,7277;Green;L
88;497;Jeans;Gucci;Women's Fashion;30;3,6977;Yellow;M
50;498;Dress;Zara;Men's Fashion;59;2,9859;Yellow;XL
60;499;Dress;Adidas;Kids' Fashion;93;2,6014;White;L
36;500;Shoes;Zara;Women's Fashion;88;1,7044;Red;M
20;501;Sweater;Adidas;Kids' Fashion;41;4,3221;Green;S
61;502;Dress;Zara;Kids' Fashion;33;4,9879;Blue;M
84;503;Sweater;Adidas;Kids' Fashion;16;4,5345;White;XL
70;504;Sweater;Zara;Men's Fashion;22;2,0961;Black;XL
24;505;Dress;Zara;Women's Fashion;75;1,7297;Black;S
47;506;Shoes;Nike;Women's Fashion;51;3,9834;Blue;M
37;507;T-shirt;Zara;Women's Fashion;85;4,0566;White;XL
72;508;Dress;Gucci;Men's Fashion;25;4,459;Blue;M
95;509;Dress;Gucci;Men's Fashion;28;1,9577;Blue;L
9;510;Shoes;Nike;Men's Fashion;60;3,1081;Green;L
52;511;Jeans;H&M;Kids' Fashion;78;2,93;Black;S
71;512;Shoes;Nike;Men's Fashion;92;2,3623;Blue;S
7;513;Jeans;Zara;Men's Fashion;65;4,0617;Green;M
27;514;Dress;Adidas;Kids' Fashion;47;3,4327;White;M
1;515;Dress;Nike;Kids' Fashion;64;3,7489;White;S
51;516;Shoes;Gucci;Women's Fashion;33;1,6041;Red;S
29;517;T-shirt;Gucci;Men's Fashion;74;2,8489;Blue;M
87;518;Sweater;Gucci;Men's Fashion;56;2,5804;Yellow;S
28;519;Sweater;Adidas;Women's Fashion;29;3,475;Blue;XL
8;520;Dress;Zara;Men's Fashion;13;3,0704;Red;L
90;521;T-shirt;Adidas;Men's Fashion;19;3,2567;White;M
24;522;Sweater;Adidas;Men's Fashion;80;2,939;Yellow;S
82;523;Sweater;Gucci;Women's Fashion;71;1,2247;Black;S
51;524;T-shirt;Nike;Kids' Fashion;47;1,9344;Black;S
72;525;T-shirt;Adidas;Kids' Fashion;58;2,4433;Blue;M
36;526;Jeans;Zara;Women's Fashion;70;2,9296;Red;L
12;527;T-shirt;Nike;Kids' Fashion;31;4,1477;Yellow;M
98;528;Shoes;Zara;Men's Fashion;33;2,7147;Black;M
77;529;Shoes;Gucci;Women's Fashion;59;1,9951;White;L
7;530;Shoes;Adidas;Kids' Fashion;71;3,3564;Black;M
50;531;Dress;H&M;Women's Fashion;45;2,8931;Green;L
32;532;Shoes;Zara;Men's Fashion;21;2,066;Blue;L
12;533;Shoes;Nike;Kids' Fashion;11;4,8251;Green;S
40;534;Dress;Adidas;Kids' Fashion;94;4,5084;Yellow;M
24;535;Jeans;Nike;Women's Fashion;87;1,2042;Red;L
82;536;Dress;H&M;Kids' Fashion;18;3,3474;Yellow;S
41;537;Jeans;Nike;Men's Fashion;68;2,4059;Red;M
11;538;Dress;Nike;Men's Fashion;94;2,3695;Blue;M
26;539;T-shirt;Nike;Kids' Fashion;10;3,1016;Blue;L
26;540;Jeans;H&M;Kids' Fashion;80;1,1656;Yellow;M
48;541;Jeans;Nike;Women's Fashion;17;2,1369;Green;S
35;542;Dress;Adidas;Men's Fashion;92;4,022;Red;S
15;543;Jeans;Gucci;Men's Fashion;86;4,1653;Yellow;M
54;544;T-shirt;Nike;Women's Fashion;77;3,5568;Red;L
68;545;Shoes;Zara;Men's Fashion;82;2,0042;Red;XL
6;546;Shoes;Zara;Women's Fashion;93;1,3562;Red;L
6;547;Sweater;H&M;Kids' Fashion;89;2,5443;Yellow;XL
79;548;Sweater;Zara;Kids' Fashion;65;1,4929;Red;M
11;549;Dress;Zara;Women's Fashion;96;4,2839;Blue;XL
57;550;T-shirt;Nike;Men's Fashion;69;2,9282;Yellow;L
49;551;Jeans;H&M;Women's Fashion;83;4,0736;Blue;M
2;552;Sweater;Adidas;Kids' Fashion;50;4,4801;Blue;M
10;553;Shoes;Adidas;Men's Fashion;90;1,1984;Green;XL
11;554;Sweater;Adidas;Men's Fashion;51;4,0969;Blue;L
21;555;T-shirt;Adidas;Women's Fashion;67;3,936;Blue;L
26;556;T-shirt;H&M;Women's Fashion;39;2,6007;Red;L
45;557;Shoes;Adidas;Women's Fashion;85;1,502;Black;M
2;558;Jeans;Adidas;Women's Fashion;23;2,0266;Red;XL
6;559;Shoes;Gucci;Women's Fashion;10;4,2334;Red;XL
31;560;Dress;Adidas;Women's Fashion;99;1,002;Red;XL
65;561;Shoes;Zara;Men's Fashion;96;3,9684;Yellow;M
37;562;T-shirt;Zara;Kids' Fashion;29;4,4401;Green;L
44;563;Shoes;Adidas;Men's Fashion;39;4,043;Blue;XL
70;564;Shoes;Adidas;Kids' Fashion;31;4,5632;Blue;M
13;565;Sweater;Nike;Kids' Fashion;11;2,5928;White;L
100;566;Dress;Gucci;Kids' Fashion;80;4,0241;White;M
27;567;Dress;Zara;Kids' Fashion;96;1,2067;Black;M
61;568;Sweater;Gucci;Kids' Fashion;20;3,4928;Red;L
92;569;Dress;Nike;Kids' Fashion;55;4,2393;Blue;XL
4;570;T-shirt;Adidas;Women's Fashion;54;1,4524;Black;S
23;571;Jeans;Nike;Men's Fashion;23;2,6192;Red;M
17;572;Sweater;H&M;Men's Fashion;63;4,0515;Blue;S
80;573;Shoes;Zara;Kids' Fashion;78;3,4015;White;L
9;574;Jeans;Gucci;Women's Fashion;92;4,4918;Black;L
99;575;T-shirt;H&M;Kids' Fashion;72;4,7554;White;L
76;576;T-shirt;H&M;Women's Fashion;26;3,0898;White;S
41;577;T-shirt;H&M;Women's Fashion;66;2,1607;White;M
65;578;Dress;Gucci;Women's Fashion;48;3,1216;Green;L
26;579;Shoes;Gucci;Women's Fashion;57;4,9859;White;XL
38;580;Shoes;Adidas;Men's Fashion;92;2,4942;Green;S
65;581;Sweater;Zara;Men's Fashion;83;4,7151;Red;L
24;582;Dress;Zara;Men's Fashion;70;2,2431;White;M
96;583;Dress;H&M;Kids' Fashion;64;4,4549;Green;L
71;584;T-shirt;Gucci;Women's Fashion;17;2,6355;Black;S
6;585;Jeans;Adidas;Women's Fashion;68;3,5916;Yellow;M
38;586;Sweater;Nike;Kids' Fashion;99;2,28;Yellow;M
41;587;T-shirt;Adidas;Women's Fashion;50;1,2529;Blue;XL
46;588;T-shirt;Gucci;Kids' Fashion;24;3,4112;White;S
71;589;T-shirt;Adidas;Women's Fashion;99;1,0242;Red;L
56;590;T-shirt;Nike;Kids' Fashion;65;2,4293;Green;L
61;591;Jeans;Gucci;Women's Fashion;97;2,0362;White;M
29;592;Jeans;Nike;Kids' Fashion;47;1,759;Yellow;M
97;593;Sweater;H&M;Men's Fashion;89;3,1455;White;S
97;594;Sweater;Nike;Kids' Fashion;86;3,8422;Yellow;S
53;595;T-shirt;Gucci;Women's Fashion;96;3,633;Blue;S
9;596;Dress;H&M;Women's Fashion;35;3,9395;Black;L
95;597;Jeans;H&M;Men's Fashion;38;3,2439;Blue;M
79;598;Shoes;Gucci;Women's Fashion;77;1,4264;Yellow;XL
52;599;T-shirt;H&M;Men's Fashion;80;4,4659;Green;S
40;600;T-shirt;Adidas;Men's Fashion;97;1,4974;Yellow;M
80;601;Dress;Adidas;Women's Fashion;44;1,0347;White;L
7;602;Sweater;Zara;Women's Fashion;11;4,3428;White;L
26;603;Dress;Zara;Kids' Fashion;13;2,0309;Black;S
74;604;T-shirt;Gucci;Men's Fashion;10;3,9765;Yellow;S
92;605;Jeans;Adidas;Women's Fashion;62;2,9013;Red;S
35;606;Dress;Nike;Women's Fashion;28;4,2147;White;S
40;607;T-shirt;Nike;Women's Fashion;55;1,1788;Yellow;S
90;608;T-shirt;H&M;Women's Fashion;51;2,711;Blue;M
89;609;Sweater;Adidas;Kids' Fashion;75;4,7855;Red;S
85;610;Shoes;H&M;Women's Fashion;62;2,5328;Green;M
2;611;Shoes;Gucci;Kids' Fashion;85;2,0322;White;L
28;612;Shoes;Zara;Men's Fashion;27;2,2697;Blue;XL
80;613;Jeans;Gucci;Women's Fashion;37;4,6526;Black;XL
89;614;Sweater;Gucci;Men's Fashion;47;1,3509;Green;L
44;615;T-shirt;Nike;Kids' Fashion;67;2,8944;Red;L
80;616;Dress;Zara;Women's Fashion;98;4,8718;Red;M
19;617;Jeans;Adidas;Kids' Fashion;77;1,7026;Black;XL
51;618;Shoes;Gucci;Kids' Fashion;85;4,7282;Green;L
10;619;T-shirt;Nike;Women's Fashion;97;1,2884;Blue;M
68;620;Sweater;Nike;Kids' Fashion;37;3,4621;White;XL
17;621;Shoes;H&M;Men's Fashion;72;2,65;Yellow;S
30;622;T-shirt;Nike;Men's Fashion;45;3,7846;Red;XL
67;623;Shoes;Adidas;Kids' Fashion;62;1,6105;Green;L
83;624;T-shirt;Nike;Women's Fashion;70;4,4501;White;L
75;625;Shoes;Adidas;Kids' Fashion;78;3,4525;Black;L
44;626;Jeans;Adidas;Men's Fashion;29;4,1803;Yellow;S
61;627;T-shirt;Adidas;Men's Fashion;94;1,8716;Green;M
93;628;Sweater;Nike;Women's Fashion;64;3,8126;Red;S
80;629;Shoes;Gucci;Men's Fashion;95;3,5793;White;M
74;630;T-shirt;Nike;Women's Fashion;84;1,6614;White;XL
65;631;T-shirt;Zara;Kids' Fashion;32;4,1972;White;S
64;632;Dress;Zara;Kids' Fashion;66;3,7553;Yellow;M
73;633;Dress;Nike;Women's Fashion;72;3,7515;Red;L
9;634;Shoes;Nike;Kids' Fashion;27;1,2953;Yellow;S
34;635;Jeans;Adidas;Women's Fashion;29;2,235;Yellow;XL
10;636;Shoes;Gucci;Kids' Fashion;96;4,6022;Yellow;L
33;637;Shoes;Zara;Kids' Fashion;55;3,77;Green;S
7;638;Sweater;Adidas;Men's Fashion;22;4,9052;White;M
22;639;Shoes;Zara;Men's Fashion;26;3,5524;Blue;L
11;640;T-shirt;Zara;Kids' Fashion;72;2,7514;Red;S
10;641;Shoes;Zara;Kids' Fashion;20;1,9857;White;M
75;642;T-shirt;Gucci;Kids' Fashion;22;4,9652;Black;S
63;643;T-shirt;Zara;Kids' Fashion;42;4,6281;Black;L
64;644;Shoes;H&M;Kids' Fashion;79;1,0745;White;M
46;645;T-shirt;Zara;Kids' Fashion;98;4,696;Black;S
36;646;Sweater;Zara;Men's Fashion;36;2,8142;Green;M
25;647;Shoes;Adidas;Women's Fashion;60;1,6159;Black;M
74;648;T-shirt;Gucci;Men's Fashion;20;3,2606;White;L
82;649;T-shirt;Gucci;Women's Fashion;76;2,4414;Red;S
22;650;Dress;Gucci;Women's Fashion;99;4,309;Green;M
35;651;Shoes;Gucci;Men's Fashion;16;1,005;Yellow;XL
8;652;Jeans;Zara;Kids' Fashion;74;1,0625;Yellow;L
65;653;Dress;Gucci;Kids' Fashion;17;4,8119;Red;L
34;654;Shoes;Zara;Kids' Fashion;42;4,2765;Blue;S
6;655;T-shirt;Zara;Men's Fashion;33;1,9993;Black;S
67;656;Jeans;Nike;Men's Fashion;79;4,6605;White;M
36;657;Jeans;Nike;Men's Fashion;87;2,0975;Yellow;L
60;658;Jeans;Adidas;Women's Fashion;40;3,2523;Green;L
97;659;Shoes;Zara;Women's Fashion;21;1,0249;White;M
11;660;Dress;Adidas;Kids' Fashion;41;2,6898;Blue;S
30;661;Jeans;Gucci;Kids' Fashion;71;1,5336;Blue;XL
4;662;Dress;Nike;Women's Fashion;14;3,4567;Black;S
17;663;Sweater;Zara;Women's Fashion;52;1,1949;Black;L
33;664;Shoes;H&M;Kids' Fashion;28;4,4648;White;L
89;665;T-shirt;H&M;Women's Fashion;25;3,1717;Red;S
37;666;T-shirt;H&M;Women's Fashion;76;1,9389;Black;S
49;667;Shoes;Nike;Kids' Fashion;64;1,0982;Blue;XL
77;668;Shoes;Zara;Men's Fashion;11;1,8422;White;S
100;669;Shoes;Adidas;Women's Fashion;66;2,9297;White;L
48;670;T-shirt;Gucci;Men's Fashion;55;4,2688;Yellow;M
8;671;Dress;Adidas;Women's Fashion;16;3,2348;Blue;L
31;672;Sweater;Zara;Kids' Fashion;93;2,9582;Blue;M
79;673;T-shirt;Gucci;Kids' Fashion;83;3,184;Yellow;M
2;674;Shoes;Adidas;Kids' Fashion;72;1,9473;Green;L
11;675;Sweater;Nike;Kids' Fashion;29;1,3981;Green;XL
25;676;Shoes;Nike;Women's Fashion;11;2,7794;Black;L
74;677;Shoes;Gucci;Women's Fashion;68;4,5652;Blue;L
11;678;Dress;H&M;Men's Fashion;85;2,8629;Black;L
99;679;Jeans;Adidas;Kids' Fashion;19;1,1791;Yellow;L
5;680;Dress;Nike;Women's Fashion;55;4,0495;Red;XL
59;681;Shoes;Zara;Kids' Fashion;24;3,8096;Black;L
13;682;Jeans;Adidas;Women's Fashion;52;4,3513;Blue;XL
75;683;Jeans;Gucci;Men's Fashion;31;2,4103;White;XL
31;684;Dress;Adidas;Women's Fashion;12;3,9413;White;S
37;685;Jeans;Nike;Men's Fashion;19;1,2694;White;M
9;686;Jeans;H&M;Women's Fashion;75;2,9465;Green;M
35;687;Sweater;H&M;Kids' Fashion;74;4,174;Blue;L
19;688;Sweater;H&M;Kids' Fashion;91;1,3736;White;XL
5;689;Jeans;H&M;Kids' Fashion;32;3,2213;Black;L
11;690;Jeans;H&M;Kids' Fashion;34;2,1529;White;L
38;691;T-shirt;Adidas;Kids' Fashion;13;3,2684;Blue;XL
91;692;Dress;Nike;Women's Fashion;39;4,7053;Red;XL
44;693;Shoes;Nike;Men's Fashion;62;2,5543;Green;L
98;694;T-shirt;Adidas;Kids' Fashion;51;2,05;Red;L
45;695;Dress;Zara;Women's Fashion;78;4,7347;Red;XL
81;696;Sweater;Adidas;Men's Fashion;39;4,5927;Green;XL
61;697;T-shirt;Nike;Women's Fashion;99;4,8041;Green;L
82;698;Sweater;Zara;Men's Fashion;85;1,8044;White;XL
52;699;T-shirt;Adidas;Men's Fashion;50;1,6536;Green;S
96;700;Dress;H&M;Women's Fashion;78;4,8246;Yellow;S
34;701;Jeans;Nike;Women's Fashion;17;2,2588;Blue;XL
46;702;Shoes;Gucci;Kids' Fashion;58;4,7947;Blue;L
27;703;Shoes;Gucci;Men's Fashion;21;3,4251;Blue;S
6;704;T-shirt;Adidas;Kids' Fashion;38;4,9796;Green;M
32;705;Dress;Nike;Kids' Fashion;67;2,1969;Black;L
91;706;Jeans;Gucci;Women's Fashion;69;1,05;Green;S
100;707;Dress;Adidas;Women's Fashion;68;4,2958;Green;M
17;708;T-shirt;Nike;Kids' Fashion;76;4,4489;Black;M
57;709;T-shirt;Adidas;Men's Fashion;53;1,6831;White;XL
50;710;Sweater;Zara;Men's Fashion;58;2,169;Red;S
37;711;Jeans;Adidas;Men's Fashion;34;3,4839;Red;M
76;712;Shoes;Gucci;Kids' Fashion;100;4,6109;Green;S
25;713;Jeans;Gucci;Men's Fashion;75;4,4401;Blue;XL
91;714;Shoes;Zara;Men's Fashion;35;2,4915;White;S
48;715;Shoes;Nike;Women's Fashion;84;4,8686;Yellow;L
11;716;Shoes;Adidas;Men's Fashion;68;3,9283;Red;S
8;717;Sweater;Nike;Women's Fashion;34;4,2269;Yellow;M
73;718;T-shirt;Zara;Women's Fashion;30;1,3733;White;L
59;719;Dress;H&M;Women's Fashion;34;1,9399;Blue;M
97;720;Shoes;Adidas;Men's Fashion;27;2,5737;Black;S
42;721;Shoes;Zara;Kids' Fashion;77;2,2061;Blue;M
78;722;Dress;Adidas;Women's Fashion;73;3,9579;Blue;L
55;723;T-shirt;Nike;Men's Fashion;97;1,109;White;S
82;724;Shoes;Adidas;Women's Fashion;57;3,1653;Yellow;S
87;725;Jeans;Gucci;Women's Fashion;12;3,8051;Black;XL
40;726;T-shirt;Nike;Men's Fashion;10;3,2062;Red;XL
72;727;Jeans;Adidas;Women's Fashion;11;4,4203;White;S
95;728;Dress;Zara;Men's Fashion;63;2,4094;Yellow;S
26;729;Sweater;Gucci;Kids' Fashion;10;2,7286;Yellow;XL
72;730;Jeans;Zara;Kids' Fashion;68;1,6073;Green;M
20;731;Sweater;Adidas;Men's Fashion;62;4,8982;White;XL
48;732;Shoes;Zara;Women's Fashion;28;2,645;Blue;S
89;733;Sweater;Adidas;Women's Fashion;75;4,8911;Black;M
89;734;Dress;Zara;Women's Fashion;80;1,5925;Blue;XL
65;735;Sweater;H&M;Men's Fashion;28;3,9025;Yellow;L
11;736;T-shirt;Adidas;Men's Fashion;94;2,7616;White;L
20;737;T-shirt;Adidas;Kids' Fashion;78;1,1268;Blue;S
30;738;Jeans;H&M;Men's Fashion;100;1,0338;Blue;L
24;739;Sweater;Gucci;Kids' Fashion;80;1,2308;Red;M
68;740;Dress;Nike;Women's Fashion;72;3,6911;White;XL
49;741;Shoes;Nike;Women's Fashion;81;3,3868;Blue;XL
54;742;Dress;H&M;Men's Fashion;85;3,4628;Yellow;L
15;743;Jeans;H&M;Women's Fashion;55;1,7291;Red;XL
21;744;Shoes;Zara;Men's Fashion;97;2,999;Black;XL
73;745;Sweater;Zara;Men's Fashion;40;3,7539;Blue;L
13;746;Shoes;Gucci;Kids' Fashion;21;1,2506;Black;S
37;747;Jeans;Adidas;Kids' Fashion;73;1,4197;White;XL
87;748;Sweater;Zara;Kids' Fashion;45;3,3463;Red;S
31;749;Shoes;Gucci;Women's Fashion;43;2,3868;Black;L
71;750;Shoes;Nike;Kids' Fashion;57;3,7275;Red;L
65;751;Jeans;Gucci;Kids' Fashion;72;2,0975;Blue;S
14;752;Dress;Gucci;Men's Fashion;72;1,9733;Blue;L
17;753;Jeans;Zara;Kids' Fashion;86;4,2091;Yellow;S
63;754;Jeans;Gucci;Kids' Fashion;79;1,8938;Red;L
99;755;T-shirt;Zara;Women's Fashion;90;3,4672;White;S
37;756;Jeans;Adidas;Men's Fashion;34;1,6699;Black;XL
66;757;Shoes;Gucci;Kids' Fashion;61;4,1882;Black;L
32;758;Jeans;Nike;Women's Fashion;51;4,2222;Green;M
39;759;Shoes;Gucci;Kids' Fashion;65;1,8292;Black;S
35;760;Jeans;Nike;Women's Fashion;57;3,4584;Green;S
86;761;Dress;H&M;Men's Fashion;92;3,6434;Black;L
8;762;Jeans;Nike;Kids' Fashion;50;3,8043;Blue;XL
71;763;T-shirt;Nike;Men's Fashion;25;2,0855;Green;S
10;764;Dress;H&M;Women's Fashion;30;2,0614;Black;M
25;765;Sweater;H&M;Kids' Fashion;86;4,8267;Blue;S
25;766;Jeans;Zara;Men's Fashion;40;4,4619;Green;M
83;767;Shoes;H&M;Men's Fashion;72;4,6301;Yellow;L
12;768;Shoes;H&M;Women's Fashion;95;4,5998;White;M
71;769;Sweater;Zara;Men's Fashion;28;4,4761;White;S
93;770;T-shirt;H&M;Kids' Fashion;14;4,6805;Yellow;S
71;771;T-shirt;Zara;Men's Fashion;82;1,5658;Red;XL
34;772;Shoes;Gucci;Men's Fashion;24;4,7736;Black;XL
70;773;Shoes;Nike;Women's Fashion;74;2,5048;Black;XL
74;774;Dress;H&M;Men's Fashion;94;2,9773;White;L
39;775;Dress;H&M;Men's Fashion;60;3,2011;White;M
73;776;Dress;Nike;Men's Fashion;86;2,2193;Red;M
40;777;Jeans;Adidas;Kids' Fashion;88;1,7981;Green;M
25;778;Dress;Nike;Kids' Fashion;80;3,9754;White;L
98;779;Jeans;Nike;Kids' Fashion;94;3,726;Yellow;XL
46;780;T-shirt;Gucci;Kids' Fashion;89;1,7214;Blue;XL
83;781;Sweater;Nike;Men's Fashion;85;4,8284;Green;L
23;782;T-shirt;Adidas;Men's Fashion;31;1,948;White;M
76;783;Jeans;H&M;Women's Fashion;59;2,1972;Red;S
95;784;Sweater;Zara;Men's Fashion;46;3,0739;White;M
77;785;T-shirt;H&M;Men's Fashion;57;1,2698;Red;S
65;786;T-shirt;H&M;Kids' Fashion;73;3,9583;White;L
91;787;Dress;H&M;Women's Fashion;96;3,2551;Blue;XL
34;788;Jeans;Adidas;Kids' Fashion;74;3,1438;Red;S
22;789;Jeans;Nike;Women's Fashion;99;2,5142;Yellow;XL
31;790;Shoes;Adidas;Men's Fashion;34;1,0985;Red;S
73;791;Jeans;Gucci;Women's Fashion;58;3,6484;Green;L
88;792;Sweater;Adidas;Kids' Fashion;88;4,6451;Yellow;XL
28;793;T-shirt;Zara;Kids' Fashion;82;1,3204;Black;XL
9;794;Jeans;H&M;Women's Fashion;68;4,2939;Black;M
2;795;Jeans;Gucci;Kids' Fashion;30;1,4819;Black;S
3;796;Jeans;H&M;Women's Fashion;86;1,8564;Black;M
68;797;Sweater;H&M;Kids' Fashion;62;1,1175;Red;XL
28;798;Jeans;H&M;Kids' Fashion;75;1,7967;Blue;M
48;799;Shoes;Adidas;Men's Fashion;20;2,3278;Yellow;XL
61;800;T-shirt;H&M;Men's Fashion;38;4,7828;Red;S
33;801;Jeans;Zara;Men's Fashion;39;3,513;Black;XL
66;802;Shoes;Gucci;Men's Fashion;26;2,6429;Green;XL
56;803;Sweater;Nike;Men's Fashion;13;1,6154;Blue;XL
66;804;T-shirt;Zara;Kids' Fashion;91;2,6307;Black;M
53;805;Dress;H&M;Men's Fashion;84;3,3897;Blue;XL
100;806;Jeans;Zara;Women's Fashion;11;3,7786;Green;L
74;807;Jeans;Zara;Men's Fashion;31;2,0032;Blue;S
20;808;T-shirt;Adidas;Women's Fashion;26;4,3248;Yellow;L
5;809;Jeans;Adidas;Men's Fashion;22;3,1426;White;XL
31;810;Jeans;Zara;Kids' Fashion;39;1,0669;Black;M
9;811;Jeans;Gucci;Kids' Fashion;63;1,8431;White;M
9;812;Dress;Nike;Women's Fashion;23;1,1767;Blue;M
42;813;Sweater;Zara;Men's Fashion;97;3,0508;Blue;M
62;814;Sweater;Zara;Women's Fashion;48;2,7959;Yellow;XL
